colour	order	level	x	y	piece	group
#448DC6	20	20	2.02040816326531	2.82050428867199	18	-1-018
#448DC6	20	20	1.89795918367347	2.86309523809524	18	-1-018
#448DC6	20	20	1.85362811791383	2.87755102040816	18	-1-018
#448DC6	20	20	1.77551020408163	2.90196286848073	18	-1-018
#448DC6	20	20	1.6530612244898	2.93767715419501	18	-1-018
#448DC6	20	20	1.53061224489796	2.97084041950113	18	-1-018
#448DC6	20	20	1.41397392290249	3	18	-1-018
#4A99D6	22	22	-3	-2.54887431162941	19	-1-019
#4A99D6	22	22	-2.87755102040816	-2.61884515711046	19	-1-019
#4A99D6	22	22	-2.85233658680864	-2.63265306122449	19	-1-019
#4A99D6	22	22	-2.75510204081633	-2.68348021026592	19	-1-019
#4A99D6	22	22	-2.63265306122449	-2.74470470006184	19	-1-019
#4A99D6	22	22	-2.61086815678652	-2.75510204081633	19	-1-019
#4A99D6	22	22	-2.51020408163265	-2.80105737947353	19	-1-019
#4A99D6	22	22	-2.38775510204082	-2.85429606625259	19	-1-019
#4A99D6	22	22	-2.33145363408521	-2.87755102040816	19	-1-019
#4A99D6	22	22	-2.26530612244898	-2.90373441043084	19	-1-019
#4A99D6	22	22	-2.14285714285714	-2.94965277777778	19	-1-019
#4A99D6	22	22	-2.02040816326531	-2.99302012471655	19	-1-019
#4A99D6	22	22	-1.99946853741497	-3	19	-1-019
#4A99D6	22	22	-3	2.54887431162941	20	-1-020
#4A99D6	22	22	-2.87755102040816	2.61884515711046	20	-1-020
#4A99D6	22	22	-2.85233658680864	2.63265306122449	20	-1-020
#4A99D6	22	22	-2.75510204081633	2.68348021026592	20	-1-020
#4A99D6	22	22	-2.63265306122449	2.74470470006184	20	-1-020
#4A99D6	22	22	-2.61086815678652	2.75510204081633	20	-1-020
#4A99D6	22	22	-2.51020408163265	2.80105737947353	20	-1-020
#4A99D6	22	22	-2.38775510204082	2.85429606625259	20	-1-020
#4A99D6	22	22	-2.33145363408521	2.87755102040816	20	-1-020
#4A99D6	22	22	-2.26530612244898	2.90373441043084	20	-1-020
#4A99D6	22	22	-2.14285714285714	2.94965277777778	20	-1-020
#4A99D6	22	22	-2.02040816326531	2.99302012471655	20	-1-020
#4A99D6	22	22	-1.99946853741497	3	20	-1-020
#4A99D6	22	22	1.99946853741497	-3	21	-1-021
#4A99D6	22	22	2.02040816326531	-2.99302012471655	21	-1-021
#4A99D6	22	22	2.14285714285714	-2.94965277777778	21	-1-021
#4A99D6	22	22	2.26530612244898	-2.90373441043084	21	-1-021
#4A99D6	22	22	2.33145363408521	-2.87755102040816	21	-1-021
#4A99D6	22	22	2.38775510204082	-2.85429606625259	21	-1-021
#4A99D6	22	22	2.51020408163265	-2.80105737947353	21	-1-021
#4A99D6	22	22	2.61086815678652	-2.75510204081633	21	-1-021
#4A99D6	22	22	2.63265306122449	-2.74470470006184	21	-1-021
#4A99D6	22	22	2.75510204081633	-2.68348021026593	21	-1-021
#4A99D6	22	22	2.85233658680864	-2.63265306122449	21	-1-021
#4A99D6	22	22	2.87755102040816	-2.61884515711046	21	-1-021
#4A99D6	22	22	3	-2.54887431162941	21	-1-021
#4A99D6	22	22	3	2.54887431162941	22	-1-022
#4A99D6	22	22	2.87755102040816	2.61884515711046	22	-1-022
#4A99D6	22	22	2.85233658680864	2.63265306122449	22	-1-022
#4A99D6	22	22	2.75510204081633	2.68348021026593	22	-1-022
#4A99D6	22	22	2.63265306122449	2.74470470006184	22	-1-022
#4A99D6	22	22	2.61086815678652	2.75510204081633	22	-1-022
#4A99D6	22	22	2.51020408163265	2.80105737947353	22	-1-022
#4A99D6	22	22	2.38775510204082	2.85429606625259	22	-1-022
#4A99D6	22	22	2.33145363408521	2.87755102040816	22	-1-022
#4A99D6	22	22	2.26530612244898	2.90373441043084	22	-1-022
#4A99D6	22	22	2.14285714285714	2.94965277777778	22	-1-022
#4A99D6	22	22	2.02040816326531	2.99302012471655	22	-1-022
#4A99D6	22	22	1.99946853741497	3	22	-1-022
#50A5E7	24	24	-2.44872448979592	-3	23	-1-023
#50A5E7	24	24	-2.51020408163265	-2.97438350340136	23	-1-023
#50A5E7	24	24	-2.63265306122449	-2.92081207482993	23	-1-023
#50A5E7	24	24	-2.72704081632653	-2.87755102040816	23	-1-023
#50A5E7	24	24	-2.75510204081633	-2.86413043478261	23	-1-023
#50A5E7	24	24	-2.87755102040816	-2.80290594498669	23	-1-023
#50A5E7	24	24	-2.96917517006803	-2.75510204081633	23	-1-023
#50A5E7	24	24	-3	-2.73828849721707	23	-1-023
#50A5E7	24	24	-3	2.73828849721707	24	-1-024
#50A5E7	24	24	-2.96917517006803	2.75510204081633	24	-1-024
#50A5E7	24	24	-2.87755102040816	2.80290594498669	24	-1-024
#50A5E7	24	24	-2.75510204081633	2.86413043478261	24	-1-024
#50A5E7	24	24	-2.72704081632653	2.87755102040816	24	-1-024
#50A5E7	24	24	-2.63265306122449	2.92081207482993	24	-1-024
#50A5E7	24	24	-2.51020408163265	2.97438350340136	24	-1-024
#50A5E7	24	24	-2.44872448979592	3	24	-1-024
#50A5E7	24	24	2.44872448979592	-3	25	-1-025
#50A5E7	24	24	2.51020408163265	-2.97438350340136	25	-1-025
#50A5E7	24	24	2.63265306122449	-2.92081207482993	25	-1-025
#50A5E7	24	24	2.72704081632653	-2.87755102040816	25	-1-025
#50A5E7	24	24	2.75510204081633	-2.86413043478261	25	-1-025
#50A5E7	24	24	2.87755102040816	-2.80290594498669	25	-1-025
#50A5E7	24	24	2.96917517006803	-2.75510204081633	25	-1-025
#50A5E7	24	24	3	-2.73828849721707	25	-1-025
#50A5E7	24	24	3	2.73828849721707	26	-1-026
#50A5E7	24	24	2.96917517006803	2.75510204081633	26	-1-026
#50A5E7	24	24	2.87755102040816	2.80290594498669	26	-1-026
#50A5E7	24	24	2.75510204081633	2.86413043478261	26	-1-026
#50A5E7	24	24	2.72704081632653	2.87755102040816	26	-1-026
#50A5E7	24	24	2.63265306122449	2.92081207482993	26	-1-026
#50A5E7	24	24	2.51020408163265	2.97438350340136	26	-1-026
#50A5E7	24	24	2.44872448979592	3	26	-1-026
#56B1F7	26	26	-3	-2.91493055555556	27	-1-027
#56B1F7	26	26	-2.87755102040816	-2.97615504535147	27	-1-027
#56B1F7	26	26	-2.82778763679385	-3	27	-1-027
#56B1F7	26	26	-3	2.91493055555556	28	-1-028
#56B1F7	26	26	-2.87755102040816	2.97615504535147	28	-1-028
#56B1F7	26	26	-2.82778763679385	3	28	-1-028
#56B1F7	26	26	2.82778763679385	-3	29	-1-029
#56B1F7	26	26	2.87755102040816	-2.97615504535147	29	-1-029
#56B1F7	26	26	3	-2.91493055555556	29	-1-029
#56B1F7	26	26	3	2.91493055555556	30	-1-030
#56B1F7	26	26	2.87755102040816	2.97615504535147	30	-1-030
#56B1F7	26	26	2.82778763679385	3	30	-1-030
